id,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
5676,1.0,6.0,5.0,106.0,1,0,1,0,employee,0,3,3.0,0,0.0,3
10572,6.0,160.0,199.0,1942.0,0,0,0,0,employee,0,0,0,0,0,3
5936,7.0,131.0,174.0,2304.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
5903,1.0,33.0,0.0,1.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
5180,5.0,74.0,267.0,2425.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
6403,200.0,4319.0,6121.0,63767.0,0,0,0,0,employee,0,0,0,0,0,0
1483,7.0,285.0,72.0,695.0,2,0,1,0,employee,0,11,5.5,0,0.0,1
7522,3.0,15.0,2.0,22.0,0,0,0,0,employee,0,0,0,0,0,1
4584,10.0,1549.0,605.0,5320.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
2962,1.0,5.0,62.0,479.0,2,0,2,0,employee,0,15,7.5,0,0.0,0
5123,6.0,36.0,363.0,4046.0,3,0,2,0,employee,0,28,9.333333333333334,0,0.0,0
785,4.0,62.0,141.0,1330.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
1258,2.0,128.0,128.0,833.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2183,2.0,20.0,19.0,285.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
5626,1.0,3.0,63.0,702.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
6064,2.0,32.0,69.0,1134.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
6227,1.0,16.0,88.0,669.0,0,0,0,0,employee,0,0,0,0,0,0
6479,2.0,245.0,6.0,106.0,1,0,1,0,employee,0,7,7.0,0,0.0,1
3643,2.0,16.0,405.0,4845.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
8870,3.0,37.0,184.0,1535.0,0,0,0,0,employee,0,0,0,0,0,1
4106,187.0,4592.0,6217.0,59478.0,0,0,0,0,employee,0,0,0,0,0,55
1160,1.0,2.0,60.0,442.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3720,2.0,4.0,12.0,162.0,5,0,3,0,employee,0,42,8.4,0,0.0,1
10935,2.0,34.0,86.0,823.0,0,0,0,0,employee,0,0,0,0,0,2
206,1.0,134.0,65.0,513.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
5222,9.0,135.0,172.0,1514.0,1,0,1,0,employee,0,3,3.0,0,0.0,3
9233,1.0,7.0,43.0,663.0,2,0,1,0,employee,0,9,4.5,0,0.0,3
2101,7.0,381.0,45.0,425.0,2,0,1,0,employee,0,7,3.5,0,0.0,0
7650,2.0,16.0,40.0,384.0,5,0,2,1,employee,0,32,6.4,0,0.0,0
2220,28.0,1692.0,1244.0,11422.0,1,0,1,0,employee,0,19,19.0,0,0.0,8
9222,71.0,1093.0,2237.0,26376.0,0,0,0,0,employee,0,0,0,0,0,43
10705,10.0,159.0,328.0,3712.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
5467,4.0,12.0,-102.0,-1213.0,3,0,2,0,employee,0,33,11.0,0,0.0,0
6139,6.0,232.0,206.0,1421.0,0,0,0,0,employee,0,0,0,0,0,0
9171,1.0,13.0,98.0,861.0,0,0,0,0,employee,0,0,0,0,0,9
4467,3.0,42.0,454.0,5622.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
7450,21.0,827.0,806.0,8083.0,7,0,4,0,employee,2,205,29.285714285714285,2723,31.142857142857142,223
694,1.0,59.0,44.0,424.0,0,0,0,0,employee,0,0,0,0,0,0
3121,1.0,27.0,48.0,324.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2972,43.0,571.0,660.0,5119.0,3,0,3,0,employee,0,41,13.666666666666666,0,3.3333333333333335,7
9510,2.0,11.0,-15.0,-99.0,0,0,0,0,employee,0,0,0,0,0,1
391,11.0,761.0,133.0,1022.0,2,0,2,0,employee,0,9,4.5,0,0.0,0
10185,1.0,13.0,53.0,1212.0,0,0,0,0,employee,0,0,0,0,0,6
915,1.0,4.0,109.0,1005.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
6658,10.0,415.0,286.0,2834.0,1,0,0,1,employee,0,21,21.0,0,0.0,56
4995,1.0,2.0,38.0,722.0,0,0,0,0,employee,0,0,0,0,0,0
1237,1.0,7.0,8.0,108.0,0,0,0,0,employee,0,0,0,0,0,0
123,9.0,144.0,34.0,533.0,0,0,0,0,employee,0,0,0,0,0,0
456,22.0,906.0,233.0,2898.0,1,0,1,0,employee,0,5,5.0,0,0.0,17
8073,1.0,4.0,1.0,51.0,0,0,0,0,employee,0,0,0,0,0,0
76,7.0,91.0,42.0,429.0,0,0,0,0,employee,0,0,0,0,0,0
1558,1.0,34.0,46.0,504.0,2,0,2,0,employee,0,13,6.5,0,0.0,0
6571,2.0,324.0,28.0,403.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
755,1.0,19.0,271.0,2764.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4803,2.0,9.0,104.0,1150.0,0,0,0,0,employee,0,0,0,0,0,0
5073,7.0,112.0,167.0,2071.0,4,0,3,0,employee,0,71,17.75,0,1.0,8
2021,96.0,4335.0,2256.0,21688.0,2,0,1,0,employee,0,11,5.5,0,0.0,12
727,1.0,61.0,13.0,148.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2090,1.0,13.0,3.0,34.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
7532,15.0,849.0,313.0,3614.0,7,0,5,0,employee,0,60,8.571428571428571,0,4.857142857142857,50
8879,1.0,2.0,44.0,469.0,0,0,0,0,employee,0,0,0,0,0,0
227,3.0,28.0,52.0,430.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
298,54.0,2236.0,538.0,4575.0,3,0,2,0,employee,0,13,4.333333333333333,0,0.0,1
9302,1.0,3.0,29.0,212.0,0,0,0,0,employee,0,0,0,0,0,0
2446,26.0,973.0,159.0,1693.0,13,0,4,0,employee,0,200,15.384615384615385,0,0.46153846153846156,13
10691,1.0,13.0,77.0,651.0,0,0,0,0,employee,0,0,0,0,0,0
8938,12.0,142.0,209.0,2561.0,19,2,2,0,employee,0,616,32.421052631578945,0,2.263157894736842,47
11065,7.0,161.0,162.0,2030.0,0,0,0,0,employee,0,0,0,0,0,0
506,28.0,3353.0,541.0,4705.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
9874,5.0,48.0,277.0,2046.0,0,0,0,0,employee,0,0,0,0,0,0
8462,2.0,73.0,163.0,2244.0,0,0,0,0,employee,0,0,0,0,0,109
6381,49.0,1045.0,3568.0,32077.0,14,1,3,1,employee,0,324,23.142857142857142,0,4.857142857142857,15
667,1.0,3.0,3.0,78.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
352,29.0,525.0,293.0,2635.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3702,5.0,100.0,416.0,5069.0,2,0,2,0,employee,0,9,4.5,0,0.0,5
7335,3.0,66.0,485.0,3015.0,0,0,0,0,employee,0,0,0,0,0,0
5863,28.0,1668.0,1222.0,11352.0,4,0,2,0,employee,0,49,12.25,0,3.0,38
3710,82.0,2303.0,1717.0,17417.0,2,0,2,0,employee,0,5,2.5,0,0.0,30
4304,1.0,4.0,149.0,1032.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3445,2.0,20.0,16.0,190.0,4,0,2,0,employee,0,55,13.75,0,4.75,19
6871,4.0,125.0,358.0,2777.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
1717,2.0,4.0,23.0,276.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4337,1.0,19.0,16.0,124.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4384,4.0,16.0,161.0,1857.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
927,14.0,971.0,418.0,4027.0,1,0,1,0,employee,0,3,3.0,0,0.0,3
10893,3.0,172.0,128.0,1334.0,0,0,0,0,employee,0,0,0,0,0,6
3998,2.0,26.0,397.0,3844.0,5,0,3,0,employee,0,67,13.4,0,0.0,1
7517,1.0,170.0,9.0,226.0,1,0,1,0,employee,0,14,14.0,0,0.0,63
11394,5.0,89.0,21.0,355.0,0,0,0,0,employee,0,0,0,0,0,0
203,9.0,416.0,69.0,786.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2641,296.0,5114.0,5458.0,56039.0,3,0,1,0,employee,0,37,12.333333333333334,0,0.0,2
4541,2.0,5.0,8.0,159.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
6188,2.0,3.0,20.0,183.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3166,1.0,6.0,77.0,892.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
670,2.0,14.0,638.0,3719.0,0,0,0,0,employee,0,0,0,0,0,0
4761,3.0,116.0,105.0,1013.0,7,0,2,0,employee,0,56,8.0,0,6.857142857142857,52
268,12.0,260.0,325.0,1871.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
10980,7.0,57.0,990.0,8782.0,0,0,0,0,employee,0,0,0,0,0,1
11054,80.0,3668.0,5450.0,54444.0,9,0,1,1,employee,1,239,26.555555555555557,585,0.7777777777777778,17
532,2.0,10.0,151.0,1397.0,0,0,0,0,employee,0,0,0,0,0,0
2614,3.0,20.0,667.0,6621.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
8075,1.0,4.0,97.0,839.0,0,0,0,0,employee,0,0,0,0,0,0
5693,2.0,6.0,37.0,394.0,0,0,0,0,employee,0,0,0,0,0,0
11281,23.0,869.0,420.0,4870.0,4,0,2,0,employee,0,42,10.5,0,0.5,23
10112,17.0,402.0,359.0,3237.0,0,0,0,0,employee,0,0,0,0,0,2
6521,1.0,6.0,39.0,281.0,0,0,0,0,employee,0,0,0,0,0,0
62,13.0,241.0,132.0,1459.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
825,2.0,8.0,18.0,468.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
462,2.0,9.0,86.0,933.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1034,4.0,107.0,43.0,859.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
97,12.0,234.0,166.0,1365.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2634,4.0,96.0,98.0,878.0,1,0,1,0,employee,0,3,3.0,0,0.0,3
6709,1.0,2.0,15.0,201.0,2,1,1,0,temporary,0,21,10.5,0,0.0,0
11050,16.0,150.0,498.0,5103.0,3,0,2,0,employee,0,75,25.0,0,0.0,19
2127,4.0,13.0,544.0,5083.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
8821,25.0,750.0,1542.0,14154.0,0,0,0,0,employee,0,0,0,0,0,0
293,21.0,699.0,276.0,2991.0,0,0,0,0,employee,0,0,0,0,0,0
2716,2.0,34.0,231.0,1301.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2965,1.0,2.0,6.0,72.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
9579,9.0,36.0,267.0,2784.0,0,0,0,0,employee,0,0,0,0,0,0
2848,1.0,15.0,4.0,51.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
5760,17.0,1035.0,122.0,1141.0,3,0,2,0,employee,0,27,9.0,0,0.0,9
2723,2.0,27.0,71.0,720.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1400,30.0,903.0,811.0,7584.0,1,0,1,0,employee,0,3,3.0,0,0.0,11
7895,77.0,2628.0,2005.0,21687.0,9,0,4,0,employee,0,256,28.444444444444443,0,8.333333333333334,106
304,2.0,24.0,29.0,215.0,0,0,0,0,employee,0,0,0,0,0,0
3497,35.0,209.0,603.0,7520.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
10043,2.0,28.0,3.0,8.0,0,0,0,0,employee,0,0,0,0,0,0
156,1.0,6.0,18.0,130.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3066,6.0,87.0,382.0,2961.0,0,0,0,0,employee,0,0,0,0,0,5
392,3.0,150.0,0.0,-2.0,0,0,0,0,employee,0,0,0,0,0,0
5818,81.0,6337.0,4814.0,41360.0,4,0,2,0,employee,0,102,25.5,0,5.0,25
5605,3.0,123.0,69.0,680.0,6,0,2,1,employee,0,20,3.3333333333333335,0,5.0,31
2254,1.0,50.0,3.0,51.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
5153,2.0,134.0,106.0,689.0,2,0,2,0,employee,0,18,9.0,0,0.0,3
7270,46.0,364.0,1239.0,16609.0,1,0,1,0,employee,0,9,9.0,0,0.0,16
1143,1.0,1.0,1.0,48.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
3318,5.0,34.0,267.0,2360.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4284,5.0,80.0,353.0,3296.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3479,6.0,73.0,106.0,848.0,3,0,2,0,employee,0,20,6.666666666666667,0,0.0,3
6983,3.0,121.0,231.0,1705.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
1739,3.0,107.0,87.0,886.0,2,0,2,0,employee,0,8,4.0,0,0.0,0
754,1.0,87.0,405.0,1122.0,0,0,0,0,employee,0,0,0,0,0,2
1543,3.0,77.0,34.0,248.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
499,52.0,1324.0,942.0,9965.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
885,3.0,26.0,334.0,3477.0,1,0,1,0,employee,0,7,7.0,0,0.0,2
149,15.0,760.0,200.0,1840.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
11101,2.0,13.0,102.0,1181.0,2,0,1,1,employee,0,40,20.0,0,0.0,0
4097,42.0,651.0,989.0,11648.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
4586,14.0,191.0,1050.0,8847.0,3,0,2,0,employee,0,11,3.6666666666666665,0,2.3333333333333335,13
604,8.0,110.0,-65.0,-416.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1646,5.0,108.0,93.0,1729.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
8335,4.0,108.0,116.0,923.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
4640,2.0,16.0,448.0,5640.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1599,1.0,2.0,-2.0,-37.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
598,16.0,327.0,304.0,2682.0,0,0,0,0,employee,0,0,0,0,0,5
1134,6.0,33.0,517.0,3025.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4180,17.0,114.0,315.0,2578.0,1,0,1,0,employee,0,3,3.0,0,0.0,6
5920,1.0,8.0,106.0,864.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4427,2.0,14.0,443.0,5558.0,3,0,2,0,employee,0,18,6.0,0,0.0,2
54,111.0,1696.0,1062.0,9503.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
11200,12.0,281.0,400.0,5380.0,0,0,0,0,employee,0,0,0,0,0,8
100,4.0,337.0,45.0,456.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
5494,3.0,43.0,59.0,515.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2784,1.0,2.0,0.0,0.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
10961,22.0,761.0,448.0,4868.0,9,0,4,0,employee,2,347,38.55555555555556,973,2.4444444444444446,30
1245,5.0,33.0,153.0,1352.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2171,5.0,40.0,113.0,853.0,2,0,1,0,employee,0,7,3.5,0,0.0,0
8668,5.0,31.0,451.0,4312.0,1,0,1,0,employee,0,5,5.0,0,0.0,18
8234,1.0,21.0,20.0,214.0,1,0,1,0,employee,0,7,7.0,0,0.0,2
7638,1.0,11.0,16.0,162.0,0,0,0,0,employee,0,0,0,0,0,2
1405,3.0,305.0,29.0,275.0,1,0,1,0,employee,0,3,3.0,0,0.0,14
8647,2.0,22.0,206.0,2124.0,0,0,0,0,employee,0,0,0,0,0,0
2536,2.0,20.0,389.0,4346.0,3,0,2,0,employee,0,19,6.333333333333333,0,0.0,0
4443,6.0,171.0,224.0,2497.0,5,0,2,0,employee,1,49,9.8,317,3.8,27
5002,162.0,5550.0,3998.0,43691.0,9,0,2,0,employee,5,880,97.77777777777777,1289,8.777777777777779,85
4648,12.0,767.0,81.0,1286.0,4,0,2,0,employee,0,19,4.75,0,3.0,83
5484,41.0,701.0,1429.0,14355.0,3,0,2,0,employee,0,87,29.0,0,0.0,16
6979,11.0,129.0,169.0,2374.0,1,0,0,1,employee,0,12,12.0,0,0.0,61
1879,2.0,5.0,98.0,766.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1929,1.0,11.0,202.0,1403.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3631,4.0,67.0,211.0,1507.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
1766,3.0,71.0,50.0,561.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4308,2.0,41.0,33.0,385.0,0,0,0,0,employee,0,0,0,0,0,0
2997,3.0,25.0,131.0,1041.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1997,2.0,20.0,71.0,769.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
6198,81.0,2772.0,4731.0,45905.0,17,0,4,0,employee,3,396,23.294117647058822,215,2.1176470588235294,56
7774,1.0,19.0,12.0,188.0,0,0,0,0,employee,0,0,0,0,0,0
229,1.0,16.0,99.0,896.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3327,3.0,445.0,128.0,871.0,4,0,2,0,employee,0,109,27.25,0,3.25,187
8319,1.0,2.0,5.0,152.0,0,0,0,0,employee,0,0,0,0,0,0
7819,3.0,32.0,233.0,2015.0,0,0,0,0,employee,0,0,0,0,0,7
1305,1.0,1.0,39.0,695.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2538,31.0,1439.0,503.0,5915.0,1,0,1,0,employee,0,3,3.0,0,0.0,17
2557,43.0,652.0,969.0,11159.0,1,0,1,0,employee,0,3,3.0,0,0.0,8
7259,1.0,14.0,66.0,828.0,0,0,0,0,employee,0,0,0,0,0,0
2742,2.0,10.0,119.0,1060.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
53,25.0,954.0,210.0,2428.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1424,1.0,84.0,4.0,85.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
224,2.0,39.0,53.0,422.0,0,0,0,0,employee,0,0,0,0,0,0
8830,1.0,11.0,59.0,398.0,0,0,0,0,employee,0,0,0,0,0,0
612,2.0,81.0,-117.0,-1546.0,1,0,1,0,employee,0,3,3.0,0,0.0,7
8644,1.0,6.0,18.0,172.0,0,0,0,0,employee,0,0,0,0,0,3
9512,1.0,38.0,21.0,185.0,0,0,0,0,employee,0,0,0,0,0,4
2949,6.0,137.0,160.0,1775.0,1,0,1,0,employee,0,5,5.0,0,0.0,1
2491,4.0,98.0,63.0,527.0,5,0,2,0,employee,0,113,22.6,0,0.8,13
8736,1.0,3.0,272.0,1836.0,0,0,0,0,employee,0,0,0,0,0,8
9950,2.0,21.0,303.0,2831.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
1140,1.0,9.0,16.0,124.0,0,0,0,0,employee,0,0,0,0,0,0
6167,2.0,18.0,48.0,1042.0,0,0,0,0,employee,0,0,0,0,0,4
10991,1982.0,40823.0,69398.0,732526.0,9,2,3,0,temporary,0,142,15.777777777777779,0,64.22222222222223,0
3665,1.0,4.0,-7.0,-57.0,0,0,0,0,employee,0,0,0,0,0,0
3025,5.0,77.0,146.0,1423.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4298,4.0,42.0,92.0,1142.0,1,0,1,0,employee,0,15,15.0,0,0.0,0
10227,1.0,2.0,226.0,2483.0,0,0,0,0,employee,0,0,0,0,0,0
42,3.0,170.0,40.0,434.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4844,4.0,79.0,98.0,859.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1287,1.0,2.0,27.0,176.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3857,2.0,14.0,441.0,5368.0,2,0,1,0,employee,0,11,5.5,0,0.0,0
10655,22.0,167.0,843.0,7848.0,0,0,0,0,employee,0,0,0,0,0,2
11198,5.0,54.0,67.0,1285.0,0,0,0,0,employee,0,0,0,0,0,8
7540,78.0,894.0,1482.0,17692.0,0,0,0,0,employee,0,0,0,0,0,3
8481,2.0,19.0,204.0,1292.0,5,0,3,0,employee,0,66,13.2,0,1.0,5
10686,24.0,453.0,2009.0,17130.0,3,0,0,1,employee,0,29,9.666666666666666,0,1.0,5
562,2.0,16.0,178.0,1828.0,0,0,0,0,employee,0,0,0,0,0,0
4672,2.0,79.0,26.0,285.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1351,3.0,55.0,137.0,1078.0,1,0,1,0,employee,0,3,3.0,0,0.0,3
6490,16.0,197.0,63.0,2529.0,1,0,1,0,employee,0,12,12.0,0,0.0,0
10987,6.0,134.0,267.0,2427.0,0,0,0,0,employee,0,0,0,0,0,3
3547,1.0,25.0,79.0,433.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2637,18.0,1921.0,457.0,4497.0,3,0,2,0,employee,0,18,6.0,0,0.3333333333333333,20
3064,1.0,7.0,-9.0,-66.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
6427,16.0,524.0,1752.0,18358.0,0,0,0,0,employee,0,0,0,0,0,2
734,2.0,19.0,14.0,176.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
10519,5.0,42.0,92.0,807.0,0,0,0,0,employee,0,0,0,0,0,0
1692,245.0,1787.0,4378.0,44884.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4739,4.0,74.0,43.0,769.0,2,0,2,0,employee,0,7,3.5,0,0.0,5
404,1.0,2.0,1.0,16.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2928,18.0,198.0,432.0,4457.0,3,0,2,0,employee,0,15,5.0,0,0.0,3
5658,1.0,8.0,70.0,702.0,0,0,0,0,employee,0,0,0,0,0,6
153,36.0,1197.0,545.0,4562.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
9864,2.0,15.0,42.0,394.0,0,0,0,0,employee,0,0,0,0,0,1
520,59.0,2462.0,1410.0,13070.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
11176,33.0,936.0,841.0,14008.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
1432,43.0,685.0,1249.0,12866.0,1,0,1,0,employee,0,3,3.0,0,0.0,5
3375,5.0,46.0,515.0,5894.0,2,0,1,0,employee,0,13,6.5,0,0.0,0
215,4.0,36.0,72.0,787.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4332,3.0,7.0,13.0,248.0,1,0,1,0,employee,0,6,6.0,0,0.0,2
10390,88.0,1555.0,1741.0,17360.0,5,0,2,0,employee,0,188,37.6,0,1.0,7
11586,2.0,27.0,191.0,1606.0,4,0,3,0,employee,0,39,9.75,0,0.0,5
1393,65.0,3089.0,479.0,4480.0,3,0,2,0,employee,0,192,64.0,0,0.6666666666666666,9
9546,1.0,21.0,42.0,358.0,0,0,0,0,employee,0,0,0,0,0,7
2597,27.0,710.0,103.0,891.0,4,0,3,0,employee,0,47,11.75,0,3.25,13
2693,5.0,13.0,203.0,1677.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
308,3.0,362.0,327.0,2239.0,1,0,1,0,employee,0,3,3.0,0,0.0,3
4383,2.0,11.0,44.0,552.0,2,0,2,0,employee,0,8,4.0,0,0.0,0
10596,3.0,69.0,20.0,352.0,0,0,0,0,employee,0,0,0,0,0,7
879,22.0,287.0,576.0,5716.0,2,0,1,0,employee,0,18,9.0,0,0.0,0
8596,5.0,248.0,134.0,1266.0,0,0,0,0,employee,0,0,0,0,0,12
3287,2.0,20.0,229.0,1873.0,2,0,2,0,employee,0,22,11.0,0,0.0,0
810,4.0,38.0,68.0,618.0,2,0,2,0,employee,0,16,8.0,0,0.5,1
3689,269.0,7967.0,7561.0,70104.0,3,0,3,0,employee,0,75,25.0,0,3.3333333333333335,35
1302,1.0,31.0,0.0,0.0,2,0,1,0,employee,0,15,7.5,0,0.0,0
1242,1.0,15.0,102.0,1152.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
5866,2.0,21.0,59.0,827.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4946,2.0,31.0,70.0,551.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
307,10.0,102.0,204.0,1258.0,0,0,0,0,employee,0,0,0,0,0,0
8071,1.0,1.0,11.0,116.0,0,0,0,0,employee,0,0,0,0,0,0
4307,13.0,334.0,149.0,1999.0,2,0,2,0,employee,0,14,7.0,0,0.0,23
355,4.0,181.0,159.0,1432.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2188,1.0,2.0,6.0,74.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3604,1.0,4.0,19.0,175.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
8986,22.0,244.0,747.0,7042.0,0,0,0,0,employee,0,0,0,0,0,3
713,7.0,55.0,359.0,1656.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1116,2.0,8.0,143.0,1175.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
7461,2.0,433.0,28.0,435.0,3,0,3,0,employee,1,134,44.666666666666664,716,2.6666666666666665,36
11401,32.0,248.0,944.0,10911.0,4,1,1,1,employee,0,71,17.75,0,53.25,0
9123,2.0,40.0,66.0,621.0,0,0,0,0,employee,0,0,0,0,0,5
3886,2.0,47.0,413.0,5117.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
246,29.0,766.0,494.0,3915.0,0,0,0,0,employee,0,0,0,0,0,0
1813,2.0,15.0,68.0,742.0,0,0,0,0,employee,0,0,0,0,0,0
4526,3.0,49.0,140.0,1037.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
9355,25.0,266.0,1066.0,13748.0,6,0,3,0,employee,0,79,13.166666666666666,0,1.0,12
708,2.0,65.0,47.0,841.0,2,0,2,0,employee,0,6,3.0,0,0.0,1
1210,2.0,24.0,239.0,2170.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
5372,65.0,3159.0,1582.0,16111.0,7,0,2,0,employee,1,75,10.714285714285714,382,7.714285714285714,81
10727,1.0,3.0,47.0,428.0,0,0,0,0,employee,0,0,0,0,0,0
7074,3.0,125.0,17.0,273.0,0,0,0,0,employee,0,0,0,0,0,0
419,12.0,144.0,278.0,2696.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
593,2.0,9.0,75.0,815.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3899,51.0,376.0,391.0,3599.0,3,0,2,0,employee,0,16,5.333333333333333,0,0.0,0
8744,12.0,984.0,362.0,2862.0,8,0,2,0,employee,0,66,8.25,0,17.875,156
10637,2.0,44.0,93.0,875.0,0,0,0,0,employee,0,0,0,0,0,0
3540,5.0,33.0,114.0,998.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
613,2.0,122.0,21.0,122.0,1,0,1,0,employee,0,3,3.0,0,0.0,6
5201,104.0,2769.0,5111.0,47644.0,3,0,2,0,employee,0,15,5.0,0,0.6666666666666666,9
7125,3.0,7.0,677.0,6221.0,1,0,1,0,employee,0,4,4.0,0,0.0,1
660,1.0,2.0,1.0,119.0,0,0,0,0,employee,0,0,0,0,0,5
8276,1.0,2.0,286.0,2035.0,0,0,0,0,employee,0,0,0,0,0,0
7080,27.0,1900.0,1131.0,12276.0,0,0,0,0,employee,0,0,0,0,0,32
8994,1.0,19.0,5.0,66.0,0,0,0,0,employee,0,0,0,0,0,0
