id,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
1625,3.0,331.0,434.0,2398.0,6,0,1,1,employee,0,43,7.166666666666667,0,0.0,0
526,13.0,395.0,623.0,4447.0,1,0,1,0,employee,0,17,17.0,0,0.0,0
13,1.0,4.0,49.0,233.0,0,0,0,0,employee,0,0,0,0,0,0
2371,4.0,10.0,191.0,1894.0,0,0,0,0,employee,0,0,0,0,0,0
4647,1.0,2.0,110.0,544.0,0,0,0,0,employee,0,0,0,0,0,0
790,8.0,74.0,534.0,3432.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
2406,1.0,4.0,1.0,36.0,0,0,0,0,employee,0,0,0,0,0,0
4882,2.0,7.0,424.0,4457.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
2989,14.0,1873.0,507.0,3967.0,0,0,0,0,employee,0,0,0,0,0,0
484,4.0,320.0,353.0,3299.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
1548,2.0,27.0,238.0,1682.0,7,0,1,1,employee,1,168,24.0,921,0.0,1
941,1.0,2.0,43.0,232.0,0,0,0,0,employee,0,0,0,0,0,0
770,3.0,102.0,243.0,1863.0,0,0,0,0,employee,0,0,0,0,0,0
1600,3.0,384.0,58.0,387.0,4,0,1,1,employee,0,174,43.5,0,0.0,0
427,6.0,28.0,246.0,1714.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
1578,1.0,302.0,63.0,303.0,3,0,1,1,employee,1,72,24.0,232,0.0,0
4645,6.0,179.0,224.0,1838.0,0,0,0,0,employee,0,0,0,0,0,0
522,1.0,5.0,24.0,209.0,2,0,1,1,employee,2,24,12.0,135,0.0,0
